country,id,q1_term_positions,q1_no_term,q1_local_accessibility,q1_micro_accessibility,q1_neighbourhood_accessibility,q1_walking_accessibility,q1_non_motorized_accessibility,q1_active_accessibility,q1_accessibility_by_proximity,q1_proximity_based_accessibility,q1_active_travel_or_human_powered_transportation,q1_pedestrian_accessibility,q1_bicycle_accessibility,q1_short_based_accessibility,q1_urban_accessibility,q1_sustainable_accessibility,q1_other,q2_other_term,q3_term_comment,q4_nearby_distance,q5_jobs,q5_pre_primary_schools,q5_primary_schools,q5_high_schools,q5_higher_education_facilities,q5_hospitals,q5_pharmacies,q5_general_practitioner_medical_doctor,q5_sports_facilities_a_place_to_practice_sports,q5_parks_green_spaces,q5_playground,q5_banks_atm,q5_restaurants_cafes,q5_food_shopping,q5_non_food_shopping,q5_cinema_theater_other_cultural_facilities,q5_post_office_pick_up_points,q5_beauty_salon,q6_jobs2,q6_pre_primary_schools2,q6_primary_schools2,q6_high_schools2,q6_higher_education_facilities2,q6_hospitals2,q6_pharmacies2,q6_general_practitioner_medical_doctor_2,q6_sports_facilities_a_place_to_practice_sports_2,q6_parks_green_spaces2,q6_playground2,q6_banks_atm2,q6_restaurants_cafes2,q6_food_shopping2,q6_non_food_shopping2,q6_cinema_theater_other_cultural_facilities2,q6_post_office_pick_up_points2,q6_beauty_salon2,q7_any_additional_activity,q8_additional_activity,q9_reasonable_time_to_additional_activity,q10_professional_activity_positions,q10_political_responsibilities_politicians_decision_makers,q10_technical_responsibilities_planners,q10_consultant_responsibilities,q10_other_responsibilities,q11_importance_proximity_profession,q12_professional_field_positions,q12_urban_planning_land_use_planning_spatial_planning,q12_transport_planning_traffic_planning_traffic_engineering,q12_any_other_professional_field,q13_other_professional_field,q14_city_size_positions,q14_megacities_above_10_000_000_inhabitants,q14_very_large_cities_between_500_000_and_10_000_000_inhabitants,q14_large_cities_between_250_000_and_500_000_inhabitants,q14_medium_cities_between_100_000_and_250_000_inhabitants,q14_small_cities_100_000_inhabitants,q15_city,age,sex
FINLAND,394,7;9;,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,2,2,5,4,2,1,2,3,3,2,4,3,1,3,5,2,2,5,1,6,3,3,5,6,6,5,5,6,3,3,7,3,2,6,7,2,7,Ei,,,2;3;,0,1,1,0,5,1;,1,0,0,,2;,0,1,0,0,0,Helsinki,5,1
FINLAND,395,4;9;10;7;,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,,,2,4,5,5,3,2,1,5,3,4,5,5,4,5,5,4,4,5,4,5,1,2,5,6,5,2,4,3,1,1,2,2,2,3,4,1,4,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,2;,0,1,0,0,0,vantaa,3,2
FINLAND,396,4;7;11;,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,,1,2,4,5,2,2,3,3,4,3,5,5,4,3,4,3,2,5,2,5,5,3,5,7,5,4,5,5,3,3,3,3,4,5,5,3,5,Ei,,,2;,0,1,0,0,4,1;,1,0,0,,4;,0,0,0,1,0,Porin kaupunki,4,2
FINLAND,397,11;4;7;,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,,2,4,5,5,4,4,5,3,5,4,3,3,1,2,2,2,2,2,1,3,3,3,3,6,6,3,4,5,3,2,5,4,2,4,4,4,6,Ei,,,2;3;,0,1,1,0,4,2;,0,1,0,,5;,0,0,0,0,1,Pori,4,2
FINLAND,398,4;7;9;14;,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,,3,2,5,5,3,2,2,5,3,5,5,5,2,4,5,4,4,5,3,5,3,5,5,6,6,3,5,5,1,2,6,3,3,5,5,3,5,Ei,,,2;3;,0,1,1,0,5,1;,1,0,0,,4;,0,0,0,1,0,Vantaa,1,2
FINLAND,399,1;3;4;7;10;11;,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,,,2,4,5,4,4,4,3,5,4,4,5,5,3,4,5,3,3,4,4,6,2,3,5,6,6,3,4,4,1,1,5,5,4,6,6,3,4,Ei,,,2;3;,0,1,1,0,4,1;,1,0,0,,4;,0,0,0,1,0,Vantaa,3,2
FINLAND,400,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,3,4,4,3,2,3,4,4,3,4,4,4,3,4,3,3,4,3,6,3,3,4,5,4,2,3,4,3,2,3,4,2,4,4,3,4,Ei,,,2;3;,0,1,1,0,5,2;,0,1,0,,3;,0,0,1,0,0,Helsinki,2,2
FINLAND,401,3;4;2;6;8;9;10;11;14;,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,,,3,5,4,5,3,2,3,4,3,4,5,4,1,5,5,5,5,1,1,5,2,3,5,7,6,3,5,4,1,2,2,3,3,4,5,2,5,,,,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,,2,2
FINLAND,402,7;4;11;,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,,3,2,3,5,2,2,3,3,3,3,5,5,3,3,4,3,2,4,2,5,5,5,5,5,5,5,5,6,2,2,5,5,4,5,6,5,5,Kyllä,Lähiliikuntapaikka,10 min,2;3;,0,1,1,0,4,2;,0,1,0,,5;,0,0,0,0,1,Rovaniemi,5,1
FINLAND,403,2;3;4;7;10;11;,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,,,2,3,5,5,3,1,1,4,3,4,4,5,2,4,5,4,3,3,3,5,3,3,4,4,5,3,4,3,2,2,3,3,3,5,5,4,5,Kyllä,kirjasto,15 min,2;3;,0,1,1,0,5,1;,1,0,0,,2;,0,1,0,0,0,Helsinki,3,2
FINLAND,404,4;10;11;,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,,3,3,5,5,4,3,2,3,3,2,4,4,2,3,5,3,2,3,2,4,2,2,4,4,5,4,5,4,3,2,4,4,2,5,6,4,6,Ei,,,2;3;,0,1,1,0,4,2;1;,1,1,0,,4;,0,0,0,1,0,Turku,3,1
FINLAND,405,2;4;7;,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,2,2,5,4,2,1,2,4,3,2,4,4,4,4,5,3,3,4,3,5,2,2,4,7,6,2,4,4,1,1,2,2,1,2,3,2,4,Ei,,,2;,0,1,0,0,4,1;,1,0,0,,4;,0,0,0,1,0,Vantaa,4,1
FINLAND,406,1;4;7;9;10;11;13;14;,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,,,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,3,3,4,5,5,3,3,3,2,2,4,3,3,4,4,3,4,Ei,,,2;,0,1,0,0,5,2;1;,1,1,0,,4;,0,0,0,1,0,Oulu,3,2
FINLAND,407,9;10;4;,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,,,3,4,4,4,3,3,3,3,3,3,4,4,2,2,4,2,2,2,1,3,3,4,5,5,5,5,5,3,2,2,5,5,3,5,5,5,5,Ei,,,2;,0,1,0,0,4,1;,1,0,0,,4;,0,0,0,1,0,Jyväskylä,3,1
FINLAND,408,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Palveluiden saavutettavuus jalan ja pyörällä on tärkeää ja sitä on suunnittelussa pyritty huomioimaan, mutta tähän saakka sille ei ole oikein ollut mitään tiettyä termiä meillä käytössä. Nyt kun asia on viime aikoina alkanut korostua, niin jokin kuvaava termi olisi paikallaan.",2,3,5,5,3,2,2,4,3,3,5,5,3,4,5,3,2,4,2,5,2,3,4,5,5,4,4,5,2,2,4,4,2,4,5,3,5,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Turku,3,1
FINLAND,409,1;2;,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Kulkumuotokohtaisesta saavutettavuudesta on välillä hyvä puhua, mutta käyttäisin kulkumuotoriippumatonta termiä, kun todellisuudessa matkan voi taittaa monella eri kulkumuodolla",3,4,5,5,4,3,2,4,3,3,5,4,2,4,5,2,2,3,1,5,3,3,5,5,5,3,4,4,1,2,7,3,3,5,5,4,7,Ei,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Helsinki,2,2
FINLAND,410,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,2,5,5,3,2,3,4,4,3,4,4,2,3,4,2,2,4,2,5,2,2,5,5,4,3,4,4,2,2,4,5,2,5,6,7,7,Ei,,,2;,0,1,0,0,3,2;,0,1,0,,3;,0,0,1,0,0,Helsinki,2,1
FINLAND,411,7;4;1;10;11;15;,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,Kulmakuntasaavutettavuus,,4,3,5,5,4,3,2,5,5,4,5,5,1,4,5,4,2,4,4,5,2,2,4,6,6,2,2,4,1,1,4,3,2,4,5,2,2,Kyllä,Koirapuisto,10 min,2;3;,0,1,1,0,5,1;,1,0,0,,5;,0,0,0,0,1,Pori,5,2
FINLAND,412,10;,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,2,2,4,4,2,1,1,3,3,2,5,5,4,3,3,1,1,4,1,5,3,2,5,7,5,4,5,5,1,1,3,4,4,6,6,4,7,Ei,,,2;3;,0,1,1,0,4,1;,1,0,0,,4;,0,0,0,1,0,Jyväskylä,4,1
FINLAND,413,1;7;10;,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,4,2,5,4,3,3,2,2,3,3,5,4,2,2,3,2,2,3,2,5,3,3,5,5,5,5,3,5,3,2,5,5,3,5,5,2,5,Ei,,,2;,0,1,0,0,3,1;,1,0,0,,5;,0,0,0,0,1,Joensuu,3,2
FINLAND,414,1;4;7;10;2;,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,,,3,4,5,4,3,2,3,3,3,4,5,4,3,3,5,3,3,4,2,5,3,3,4,5,5,4,4,4,2,2,5,4,3,4,5,3,5,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Vantaa,2,2
FINLAND,415,4;5;7;10;14;9;,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,,,3,2,5,5,3,1,2,3,3,4,5,5,2,2,4,2,2,3,2,6,3,3,6,7,6,5,4,5,3,3,6,6,3,6,6,4,6,Ei,,,2;,0,1,0,0,4,2;,0,1,0,,5;,0,0,0,0,1,Pori,4,2
FINLAND,416,1;7;,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"Saavutettavuus itsessään on vähän haastava termi Otherlle kuin alan sanastoa tietäville. Mutta vaihtoehdoista vain paikallis- ja Accessibility by Proximity tuntui omaan suuhun sopivalta. Kulkumuotokohtaisesti voi toki puhua pyörä- tai Walkingsaavutettavuudesta, mutta niidenkin skaalat ovat eriä.",3,2,5,5,2,1,3,4,3,3,5,5,3,5,4,3,3,3,3,6,3,3,4,6,5,2,4,5,2,2,3,3,3,4,4,3,3,Ei,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Helsinki,2,1
FINLAND,417,4;7;10;11;14;,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,,"Käsitteenä Accessibility by Proximity on hankala, sillä se on riippuvainen asiayhteydestä ja millaisen väestöryhmän suhteen sitä mitataan. Itse miellän tämän kuitenkin enemmän tai vähemmän liittyvän kestäviin kulkutapoihin - eli saavutettavuus määrittyy erityisesti suhteessa Walkingyn ja Cyclingyn.",3,5,5,5,4,4,4,4,4,4,5,5,3,3,5,3,3,4,3,5,3,3,5,5,6,5,5,5,1,2,3,4,2,4,5,3,5,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Jyväskylän kaupunki,3,2
FINLAND,418,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,5,4,3,3,3,3,3,3,4,4,3,3,4,3,3,3,2,5,2,5,5,6,6,5,5,5,3,2,5,5,3,5,6,5,6,Ei,,,1;2;,1,1,0,0,4,2;,0,1,0,,3;,0,0,1,0,0,Tampere,4,1
FINLAND,419,4;5;6;9;10;11;14;,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,,,3,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,4,5,3,3,3,3,4,5,5,3,3,5,1,1,3,4,3,5,4,2,5,,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Oulu,2,1
FINLAND,420,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,5,5,3,3,3,3,3,3,5,5,3,3,5,3,3,4,3,5,3,3,5,5,5,5,5,5,2,2,5,5,3,5,5,3,5,Kyllä,Nuorisotilat,30 min,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Lahti,4,1
FINLAND,421,10;11;,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,1,4,5,5,4,4,2,4,3,3,5,5,2,4,4,3,3,5,4,3,1,1,3,3,5,1,3,3,1,1,3,2,1,3,3,1,1,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Turku,1,1
FINLAND,422,2;4;7;9;10;11;14;,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,,,3,3,5,5,4,3,2,3,4,3,5,5,2,4,5,3,3,4,2,5,3,3,4,5,5,3,3,4,2,2,5,4,2,4,5,2,5,Ei,,,2;3;,0,1,1,0,5,2;,0,1,0,,2;,0,1,0,0,0,Helsinki,2,2
FINLAND,423,2;3;4;7;10;,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,,,2,5,5,5,4,3,3,2,3,4,4,4,2,3,5,3,3,3,3,5,1,2,4,5,5,2,4,2,1,1,5,1,1,3,5,1,4,,,,2;,0,1,0,0,3,1;,1,0,0,,2;,0,1,0,0,0,Helsinki,2,2
FINLAND,424,1;7;,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,2,4,5,5,3,2,3,4,3,4,5,5,3,5,5,4,3,4,2,5,2,4,5,6,5,3,4,3,2,1,4,3,2,3,4,2,4,,,,2;3;,0,1,1,0,4,1;,1,0,0,,2;,0,1,0,0,0,Helsinki,2,1
FINLAND,425,9;10;11;4;15;,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,"Ihmisen mittakaava, tiivis ja sekoittunut maankäyttö","On erittäin hyvä korostaa sitä, että kaupunkien kannalta on ensiarvoisen tärkeää korostaa paikallista saavutettavuutta eli sitä, miten kaupungin sisällä erityisesti asukkaat kuten myös siellä vierailevat liikkuvat. Ennen liikennejärjestelyistä keskustelua on tärkeä varmistaa, että tiivis ja sekoittunut maankäyttö luo edellytykset erityisesti jalan ja pyörällä tehtävien matkojen houkuttelevuuteen, jota täydentää laadukas joukkoliikennejärjestelmä. Jalan ja pyörällä tehtyjen matkojen suosion kasvattamisen potentiaali on hyvin rajallinen mikäli maankäyttö ei tue sitä. On siis huolehdittava siitä, että kaupunkialueilla kaikki kriittiset sekä asukkaiden suosimat palvelut ovat kaiken ikäisille ja kykyisille helposti saavutettavissa jalan ja pyörällä.",3,4,5,5,4,3,3,4,4,2,3,3,3,4,5,4,3,4,3,5,2,3,4,5,4,3,4,4,3,2,3,1,2,3,4,3,4,Kyllä,Joukkoliikenteen solmupisteet,15 min,2;3;,0,1,1,0,5,1;2;,1,1,0,,2;,0,1,0,0,0,Helsinki,2,1
FINLAND,426,4;,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,3,3,5,5,3,2,3,4,3,3,5,5,2,3,5,2,2,4,2,5,3,3,5,5,5,4,5,4,1,1,5,4,3,5,5,3,5,Ei,,,2;,0,1,0,0,3,1;,1,0,0,,3;,0,0,1,0,0,Helsinki,2,2
FINLAND,427,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Käytän sanaa ""saavutettavuus"", en ole käyttänyt tarkempia termejä (toistaiseksi)",4,3,5,4,3,3,3,4,4,3,4,4,4,3,4,3,3,4,3,6,5,5,5,6,6,3,5,5,3,3,4,4,3,4,4,3,4,Ei,,,2;3;,0,1,1,0,4,1;,1,0,0,,3;,0,0,1,0,0,"Helsinki, Vantaa",3,2
FINLAND,428,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,4,4,4,3,2,3,4,4,3,4,3,2,4,4,2,2,4,2,6,4,3,6,6,5,3,4,4,2,3,6,4,3,6,6,4,7,,,,2;,0,1,0,0,3,2;,0,1,0,,2;,0,1,0,0,0,Helsinki,2,1
FINLAND,429,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,2,4,4,3,2,3,3,4,3,4,4,2,3,4,3,2,3,1,6,3,3,5,6,4,4,3,5,2,2,3,5,2,4,5,2,7,Ei,,,2;,0,1,0,0,4,2;,0,1,0,,2;,0,1,0,0,0,Helsingin kaupunki,4,1
FINLAND,430,1;,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,3,3,3,2,1,3,2,2,3,4,4,2,2,3,2,1,3,1,6,5,4,5,6,6,5,5,5,2,2,5,5,3,6,6,3,6,Ei,,,4,0,0,0,1,3,3;,0,0,1,strategia- ja kehittäminen,5;,0,0,0,0,1,Oulu,3,4
FINLAND,431,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,5,5,3,3,3,5,4,4,4,5,3,4,5,3,3,4,3,4,1,3,5,5,4,2,3,3,2,2,3,3,2,3,5,2,4,Kyllä,Kirjastot ja Othert julkiset sisätilat/ kohtaamisen mahdollistavat paikat,15 min,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Espoo,2,2
FINLAND,432,7;,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,4,5,5,4,3,3,5,4,3,4,4,2,5,5,4,4,4,2,5,1,3,4,5,5,2,3,4,1,1,4,1,1,2,2,2,4,Kyllä,"Joukkoliikenteen solmukohta, josta hyviä yhteyksiä moneen eri suuntaan",15 min,2;3;,0,1,1,0,5,2;,0,1,0,,2;,0,1,0,0,0,Helsinki,3,1
FINLAND,433,4;10;11;15;7;,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,15 minuutin kaupunki,,3,5,5,5,2,1,1,4,4,4,5,5,2,4,5,3,2,4,3,5,3,3,5,6,5,4,4,4,1,1,5,4,3,5,6,4,6,Ei,,,2;3;,0,1,1,0,5,1;,1,0,0,,2;,0,1,0,0,0,Helsinki,3,2
FINLAND,434,4;,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,2,5,5,2,1,3,4,4,4,5,5,5,5,4,2,2,3,2,5,3,3,5,6,6,3,3,3,1,1,3,3,3,5,5,3,3,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,2;,0,1,0,0,0,Helsinki,5,2
FINLAND,435,11;10;9;7;6;4;,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,,"Jalankulkusaavutetravuus max n. 2km, Bicycle Accessibility max. n.5km.",4,3,4,4,2,2,3,3,4,4,5,5,2,3,5,3,3,4,3,4,4,4,4,4,4,3,3,3,1,2,4,3,2,3,4,3,4,Kyllä,"Virkistysalue, jossa vesistön rantaa",10 min,2;3;,0,1,1,0,5,1;,1,0,0,,4;,0,0,0,1,0,Jyväskylä,4,2
FINLAND,436,4;3;2;,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,2,2,5,5,3,2,3,5,4,4,5,5,4,4,5,4,3,5,2,7,2,3,5,6,5,3,5,6,1,2,3,3,2,4,4,2,4,Kyllä,kirjasto,20 min,2;4,0,1,0,1,5,1;,1,0,0,,3;,0,0,1,0,0,vantaa,4,2
FINLAND,437,10;,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,3,4,4,5,3,2,3,4,4,3,5,5,2,2,4,3,4,3,2,4,3,2,3,5,4,3,4,4,2,2,5,4,3,3,4,5,5,Ei,,,2;3;,0,1,1,0,4,1;,1,0,0,,4;,0,0,0,1,0,Jyväskylä,5,1
FINLAND,438,10;11;4;14;,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,,,2,2,4,5,3,3,3,4,4,4,5,5,3,3,4,3,3,4,3,5,2,2,4,5,5,3,3,4,1,1,4,3,3,5,5,3,4,Ei,,,2;,0,1,0,0,4,2;,0,1,0,,3;,0,0,1,0,0,Tampere,5,1
FINLAND,439,4;7;10;11;,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,,2,5,5,5,4,4,3,5,3,4,5,5,5,4,5,3,3,4,3,5,5,5,5,7,5,5,5,5,1,2,2,6,2,5,5,2,5,Kyllä,Koirapuiston,30 min,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Oulu,5,2
FINLAND,440,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,4,5,5,5,5,4,4,4,5,5,5,4,4,5,4,4,5,3,3,2,2,3,3,3,3,3,3,2,2,3,3,2,3,4,3,4,Ei,,,4,0,0,0,1,4,3;,0,0,1,Walkingn ja Cyclingn edistäminen (esim. koulu- ja työmatkaCycling),4;,0,0,0,1,0,Jyväskylä,2,2
FINLAND,441,1;4;7;10;11;,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,,1,2,5,4,3,2,2,5,4,4,4,4,4,3,5,2,2,4,2,6,3,4,5,6,5,2,3,4,4,3,3,5,3,5,5,3,5,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,5;,0,0,0,0,1,Espoo,3,2
FINLAND,442,10;15;,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lähipalveluiden saavutettavuus,,3,3,3,5,3,3,3,3,4,5,5,5,3,3,5,3,3,4,3,5,3,3,4,5,5,3,3,4,2,1,3,3,3,4,5,3,5,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Lahti,3,2
FINLAND,443,7;9;4;1;,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,,,3,4,5,4,3,3,3,4,4,4,5,5,2,3,4,3,3,2,2,6,2,3,5,6,5,5,3,4,2,2,6,5,3,5,5,6,6,Ei,,,2;,0,1,0,0,4,1;,1,0,0,,4;,0,0,0,1,0,Vantaa,3,1
FINLAND,444,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,3,4,4,3,2,2,2,2,2,4,3,2,3,4,2,2,2,2,5,2,3,5,6,6,5,5,5,1,1,2,3,2,5,4,3,5,Ei,,,2;,0,1,0,0,3,1;,1,0,0,,4;,0,0,0,1,0,Turku,5,2
FINLAND,445,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,4,5,5,4,2,3,4,4,4,5,5,3,4,5,4,4,5,3,6,2,3,5,5,4,2,3,3,1,1,2,2,1,2,4,1,4,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,2;,0,1,0,0,0,Helsinki,2,2
FINLAND,446,15;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,"Mielestäni käytämme saavutettavuussanaa enemmänkin vain joukkoliikenteen yhteydessä. Othertoin puhumme lähipalveluista, lähivirkistysalueista yms. Viheralueille olemme tehneet kyllä saavutettavuusselvityksen ja työkalun, puhumme vain saavutettavuudesta emmekä ole käsitteistäneet sitä mitenkään.",3,3,5,5,3,2,2,3,3,4,5,5,3,4,4,2,2,2,2,5,2,2,4,6,6,5,5,4,1,1,4,4,4,5,5,5,5,Ei,,,4,0,0,0,1,5,1;,1,0,0,,4;,0,0,0,1,0,Vantaa,5,2
FINLAND,447,4;7;9;10;12;2;,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,,,2,5,5,5,3,3,3,2,3,2,4,4,2,4,4,2,2,3,1,4,2,3,4,5,4,5,4,5,2,2,5,4,4,5,5,4,5,Ei,,,2;,0,1,0,0,4,2;1;,1,1,0,,4;,0,0,0,1,0,Jyväskylä,3,1
FINLAND,448,11;10;,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,jalankulku-Cycling ja joukkoliikenne vyöhyke saavutettavuuden näkökulmasta,1,3,4,4,3,1,3,3,4,3,4,5,2,3,5,3,2,3,2,5,3,4,5,6,6,5,4,5,3,2,5,5,3,5,6,5,6,Ei,,,2;1;3;,1,1,1,0,4,1;,1,0,0,,5;,0,0,0,0,1,Joensuu,4,1
FINLAND,449,7;10;,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,2,2,5,5,3,2,2,3,3,3,5,5,3,3,4,2,2,4,2,5,2,2,4,5,5,3,3,4,1,1,4,3,2,5,5,2,5,,,,2;,0,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,Espoo,3,2
FINLAND,450,11;10;9;7;4;,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,,,2,4,4,5,5,4,5,4,5,3,3,3,3,3,4,4,3,3,2,5,3,3,4,5,5,4,3,6,5,3,5,4,4,4,5,4,6,Ei,,,2;,0,1,0,0,4,2;,0,1,0,,2;,0,1,0,0,0,Helsinki,2,1
FINLAND,451,4;1;11;13;14;,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,,,2,2,5,5,3,2,2,5,5,5,5,5,4,4,5,4,4,4,4,5,3,3,5,5,5,3,3,3,2,1,3,3,2,3,5,2,5,Kyllä,hammaslääkärit yms. yksityiset terveyspalvelut sekä harrastusmahdollisuudet kuten työväenopisto,15 min,2;3;,0,1,1,0,5,1;,1,0,0,,2;3;4;,0,1,1,1,0,Suomessa pääkaupunki seutu,3,2
FINLAND,452,10;14;9;11;,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,"Sustainable Accessibility joissain yhteyksissä sisältää myös julkisen liikenteen saavutettavuutta, joka kattaa laajemmin kuin Walkingn ja Cyclingn saavutettavuus",2,2,5,5,3,1,3,4,4,4,5,5,4,3,4,3,3,4,2,6,3,4,5,5,5,5,5,5,4,3,4,4,4,5,5,4,5,Kyllä,Metsät/laajat yhtenäiset viheralueet,30 min,2;,0,1,0,0,4,1;,1,0,0,,4;,0,0,0,1,0,Vantaa,2,2
FINLAND,453,3;4;2;7;10;,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,,,3,3,4,4,3,3,2,4,3,2,5,5,3,4,5,3,2,5,2,4,2,2,4,4,5,2,4,4,1,1,4,3,1,4,4,1,5,Ei,,,2;,0,1,0,0,4,2;,0,1,0,,2;,0,1,0,0,0,Helsinki,1,2
FINLAND,454,14;4;7;9;1;,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,,5,4,5,5,4,3,3,5,5,5,5,5,3,4,5,3,3,3,3,2,2,2,4,5,4,2,2,2,1,1,4,3,2,4,4,3,4,Ei,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Turku,2,4
FRANCE,455,6;10;9;4;3;1;,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,,,2,3,5,5,3,3,2,4,4,4,5,5,3,3,4,2,2,4,2,3,1,1,3,3,3,2,3,2,1,1,2,3,2,4,4,2,4,Non,,,2;3;,0,1,1,0,5,1;,1,0,0,,5;,0,0,0,0,1,Calais,2,2
FRANCE,456,1;3;4;10;11;,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,,,3,3,5,4,3,3,3,4,4,4,5,5,2,4,4,3,3,2,2,6,3,3,4,5,5,4,4,3,3,3,4,3,4,4,4,4,5,Oui,Commerces de proximité,10min,2;3;,0,1,1,0,5,1;,1,0,0,,5;,0,0,0,0,1,,3,1
FRANCE,457,3;4;7;,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,2,3,5,5,4,3,3,5,4,4,4,5,4,4,5,3,3,5,3,4,1,1,3,4,4,1,2,2,2,1,2,3,1,3,3,1,3,Non,,,2;,0,1,0,0,3,1;,1,0,0,,5;,0,0,0,0,1,,1,4
